SYMBOL,dataset_corr_count
KLHL7-DT,4
KLHL8,6
KLHL9,5
KLK15,1
KLK2,1
KLK3,2
KLK4,1
KLLN,2
KLRD1,1
KLRG1,4
KMO,2
KMT2A,3
KMT2B,2
KMT2C,4
KMT2D,7
KMT2E,7
KMT5A,2
KMT5B,4
KMT5C,8
KNL1,5
KNOP1,5
KNSTRN,4
KNTC1,1
KPNA1,6
KPNA2,6
KPNA3,5
KPNA4,7
KPNA5,3
KPNA6,4
KPNA7,1
KPNB1,5
KPTN,5
KRAS,4
KRBA1,1
KRBA2,5
KRBOX4,4
KRCC1,7
KREMEN1,1
KRI1,4
KRIT1,2
KRR1,4
KRT10,5
KRT15,2
KRT16P3,2
KRT17P1,1
KRT18P55,1
KRT19,2
KRT19P2,1
KRT24,1
KRT28,1
KRT31,1
KRT36,1
KRT39,1
KRT6B,1
KRT7,3
KRT78,4
KRT8,4
KRT80,3
KRT85,1
KRT86,3
KRTAP17-1,1
KRTAP26-1,1
KRTAP4-2,1
KRTAP5-AS1,1
KRTCAP2,7
KRTCAP3,1
KRTDAP,1
KSR1,1
KSR2,1
KTI12,4
KTN1,1
KTN1-AS1,7
KU-MEL-3,1
KXD1,6
KY,2
KYAT1,1
KYNU,1
L1TD1,1
L2HGDH,1
L3HYPDH,4
L3MBTL1,6
L3MBTL2,4
L3MBTL2-AS1,1
L3MBTL3,2
L3MBTL4,3
LACC1,7
LACTB,5
LACTB2,4
LAD1,1
LAG3,2
LAGE3,2
LAMA1,1
LAMA2,3
LAMA3,3
LAMA4,4
LAMA5,1
LAMA5-AS1,2
LAMB1,2
LAMB2,4
LAMB3,2
LAMB4,1
LAMC1,6
LAMC1-AS1,1
LAMC2,2
LAMC3,1
LAMP1,5
LAMP2,4
LAMP3,1
LAMP5-AS1,1
LAMTOR1,5
LAMTOR2,6
LAMTOR3,4
LAMTOR4,6
LAMTOR5,1
LAMTOR5-AS1,5
LANCL1,5
LANCL2,6
LAP3,2
LAPTM4A,4
LAPTM4B,5
LAPTM5,2
LARGE1,1
LARGE2,2
LARP1,5
LARP1B,5
LARP4,4
LARP4B,3
LARP6,1
LARP7,4
LARS1,6
LARS2,3
LARS2-AS1,1
LASP1,3
LAT2,1
LATS1,7
LATS2,6
LAX1,2
LAYN,2
LBH,3
LBHD1,6
LBHD2,1
LBP,1
LBR,6
LBX2,2
LCA5,3
LCA5L,4
LCAL1,2
LCLAT1,5
LCMT1-AS1,2
LCMT2,5
LCN12,2
LCNL1,1
LCOR,5
LCORL,6
LCP1,1
LCT,1
LDAH,8
LDB1,3
LDB2,1
LDB3,4
LDHA,7
LDHB,1
LDLR,6
LDLRAD1,1
LDLRAD3,5
LDLRAD4,2
LDLRAP1,3
LDOC1,2
LEF1-AS1,1
LEFTY1,5
LEKR1,4
LEMD1,1
LEMD2,6
LEMD3,5
LENG1,4
LENG8,1
LENG8-AS1,8
LENG9,6
LEO1,4
LEP,1
LEPR,4
LEPROT,4
LEPROTL1,5
LERFS,6
LETM1,5
LETM2,1
LETMD1,5
LFNG,3
LGALS1,6
LGALS17A,1
LGALS3,4
LGALS3BP,2
LGALS7B,1
LGALS8,3
LGALS8-AS1,4
LGALS9,1
LGALSL,3
LGI1,1
LGMN,3
LGR4,2
LGR4-AS1,1
LGR6,1
LGSN,1
LHCGR,1
LHFPL1,1
LHFPL2,5
LHFPL3-AS1,1
LHFPL3-AS2,3
LHFPL6,3
LHPP,3
LHX4-AS1,7
LHX8,1
LHX9,1
LIAS,1
LIF,1
LIF-AS1,5
LIFR,2
LIFR-AS1,5
LIG1,1
LIG3,7
LIG4,6
LILRA6,1
LILRB1,1
LILRB3,1
LIMA1,4
LIMCH1,2
LIMD1,4
LIMD2,2
LIMK1,3
LIMK2,4
LIMS1,6
LIMS1-AS1,1
LIMS2,2
LIMS3-LOC440895,1
LIMS4,2
LIN28B,1
LIN37,1
LIN54,4
LIN7B,2
LIN9,3
LINC-PINT,4
LINC00051,1
LINC00052,2
LINC00092,2
LINC00111,3
LINC00112,1
LINC00113,1
LINC00114,1
LINC00158,2
LINC00159,1
LINC00161,1
LINC00167,6
LINC00173,2
LINC00174,2
LINC00184,1
LINC00189,5
LINC00205,3
LINC00208,1
LINC00211,2
LINC00222,3
LINC00235,5
LINC00239,3
LINC00240,6
LINC00242,1
LINC00243,2
LINC002481,5
LINC00261,1
LINC00265,4
LINC00271,7
LINC00276,1
LINC00278,1
LINC00290,1
LINC00298,1
LINC00299,1
LINC00303,1
LINC00309,1
LINC00311,2
LINC00314,1
LINC00316,6
LINC00317,2
LINC00322,2
LINC00324,3
LINC00326,1
LINC00327,1
LINC00330,2
LINC00332,1
LINC00333,1
LINC00336,2
LINC00337,2
LINC00339,2
LINC00343,1
LINC00346,6
LINC00347,1
LINC00348,2
LINC00350,1
LINC00353,1
LINC00355,1
LINC00359,1
LINC00365,2
LINC00367,1
LINC00368,2
LINC00376,1
LINC00377,1
LINC00382,2
LINC00390,5
LINC00392,1
LINC00396,1
LINC00398,1
LINC00399,2
LINC00402,3
LINC00407,1
LINC00411,1
LINC00412,2
LINC00423,1
LINC00426,4
LINC00431,2
LINC00443,4
LINC00445,1
LINC00446,1
LINC00448,1
LINC00449,2
LINC00452,2
LINC00457,2
LINC00459,1
LINC00460,2
LINC00461,1
LINC00462,1
LINC00466,1
LINC00467,4
LINC00469,2
LINC00470,1
LINC00471,5
LINC00472,4
LINC00474,1
LINC00475,2
LINC00476,9
LINC00477,1
LINC00482,3
LINC00484,3
LINC00486,4
LINC00487,1
LINC00494,1
LINC00499,1
LINC00501,5
LINC00502,1
LINC00504,1
LINC00506,6
LINC00511,1
LINC00513,3
LINC00517,1
LINC00519,1
LINC00520,1
LINC00523,3
LINC00525,1
LINC00526,5
LINC00533,2
LINC00534,1
LINC00536,2
LINC00543,1
LINC00544,1
LINC00545,1
LINC00547,2
LINC00548,1
LINC00551,6
LINC00557,1
LINC00561,1
LINC00562,1
LINC00563,1
LINC00566,1
LINC00567,1
LINC00570,1
LINC00571,2
LINC00572,1
LINC00574,1
LINC00578,1
LINC00581,1
LINC00582,1
LINC00583,2
LINC00587,1
LINC00589,2
LINC00592,3
LINC00593,1
LINC00595,3
LINC00598,2
LINC00601,1
LINC00603,2
LINC00605,2
LINC00607,1
LINC00612,4
LINC00615,1
LINC00616,1
LINC00622,1
LINC00623,5
LINC00626,1
LINC00629,2
LINC00630,1
LINC00632,1
LINC00636,2
LINC00637,2
LINC00638,6
LINC00639,1
LINC00642,2
LINC00645,1
LINC00649,4
LINC00652,2
LINC00653,4
LINC00654,1
LINC00656,2
LINC00662,1
LINC00663,4
LINC00664,1
LINC00667,6
LINC00673,2
LINC00674,3
LINC00676,1
LINC00677,2
LINC00680,1
LINC00683,1
LINC00689,1
LINC00691,1
LINC00702,3
LINC00703,1
LINC00705,3
LINC00706,1
LINC00707,1
LINC00708,1
LINC00710,1
LINC00824,1
LINC00838,1
LINC00839,1
LINC00840,1
LINC00842,1
LINC00844,1
LINC00845,1
LINC00847,5
LINC00853,1
LINC00856,1
LINC00857,1
LINC00861,2
LINC00862,1
LINC00863,7
LINC00865,2
LINC00867,2
LINC00869,7
LINC00870,2
LINC00877,3
LINC00880,3
LINC00881,6
LINC00882,3
LINC00884,1
LINC00885,1
LINC00886,4
LINC00887,3
LINC00888,2
LINC00893,1
LINC00894,4
LINC00895,1
LINC00896,2
LINC00899,7
LINC00900,1
LINC00906,1
LINC00909,5
LINC00910,5
LINC00911,1
LINC00917,1
LINC00920,1
LINC00921,6
LINC00922,1
LINC00924,2
LINC00926,1
LINC00929,1
LINC00930,1
LINC00933,2
LINC00938,2
LINC00940,1
LINC00941,5
LINC00942,2
LINC00954,1
LINC00960,1
LINC00963,8
LINC00964,3
LINC00971,1
LINC00974,2
LINC00976,3
LINC00977,1
LINC00989,3
LINC00992,1
LINC00999,4
LINC01003,7
LINC01006,4
LINC01010,1
LINC01011,5
LINC01012,1
LINC01013,1
LINC01022,1
LINC01023,7
LINC01029,1
LINC01030,1
LINC01031,2
LINC01032,1
LINC01037,1
LINC01040,1
LINC01048,2
LINC01049,1
LINC01058,5
LINC01063,4
LINC01068,1
LINC01072,3
LINC01080,2
LINC01085,1
LINC01087,1
LINC01089,6
LINC01090,1
LINC01091,2
LINC01094,2
LINC01095,1
LINC01098,1
LINC01101,2
LINC01103,1
LINC01106,2
LINC01107,2
LINC01108,5
LINC01111,1
LINC01116,2
LINC01117,2
LINC01118,4
LINC01119,2
LINC01120,1
LINC01121,2
LINC01122,1
LINC01123,2
LINC01126,4
LINC01127,1
LINC01128,6
LINC01132,7
LINC01134,7
LINC01135,6
LINC01136,5
LINC01137,3
LINC01138,6
LINC01139,1
LINC01140,1
LINC01141,1
LINC01142,1
LINC01144,6
LINC01145,7
LINC01146,1
LINC01151,1
LINC01152,1
LINC01159,1
LINC01162,1
LINC01168,1
LINC01169,4
LINC01170,1
LINC01173,3
LINC01179,1
LINC01180,1
LINC01181,1
LINC01182,2
LINC01184,6
LINC01185,4
LINC01186,1
LINC01191,1
LINC01192,1
LINC01194,1
LINC01197,1
LINC01203,2
LINC01204,2
LINC01213,1
LINC01214,1
LINC01215,1
LINC01216,1
LINC01220,5
LINC01222,1
LINC01226,1
LINC01227,2
LINC01229,1
LINC01232,1
LINC01235,1
LINC01237,2
LINC01238,1
LINC01241,1
LINC01243,2
LINC01248,1
LINC01249,1
LINC01250,1
LINC01251,1
LINC01252,1
LINC01254,1
LINC01255,2
LINC01256,1
LINC01258,1
LINC01260,1
LINC01262,2
LINC01265,5
LINC01266,1
LINC01270,2
LINC01271,3
LINC01273,4
LINC01276,1
LINC01278,1
LINC01280,2
LINC01281,2
LINC01285,1
LINC01288,1
LINC01291,1
LINC01301,5
LINC01303,2
LINC01304,1
LINC01307,1
LINC01309,1
LINC01310,1
LINC01311,4
LINC01315,1
LINC01317,1
LINC01318,1
LINC01320,1
LINC01322,1
LINC01331,1
LINC01335,2
LINC01337,1
LINC01338,1
LINC01340,1
LINC01342,1
LINC01344,2
LINC01345,1
LINC01347,2
LINC01349,1
LINC01350,1
LINC01352,1
LINC01353,2
LINC01354,4
LINC01355,1
LINC01356,1
LINC01358,6
LINC01359,4
LINC01362,1
LINC01364,1
LINC01365,1
LINC01366,1
LINC01370,1
LINC01372,2
LINC01375,1
LINC01376,5
LINC01377,1
LINC01391,4
LINC01392,1
LINC01395,2
LINC01410,3
LINC01411,1
LINC01413,1
LINC01415,1
LINC01423,2
LINC01424,5
LINC01426,1
LINC01428,1
LINC01429,1
LINC01431,3
LINC01435,1
LINC01440,1
LINC01445,1
LINC01447,2
LINC01448,1
LINC01449,2
LINC01450,1
LINC01451,2
LINC01460,4
LINC01465,7
LINC01471,1
LINC01473,1
LINC01474,1
LINC01475,1
LINC01478,1
LINC01479,2
LINC01480,1
LINC01483,1
LINC01484,1
LINC01485,2
LINC01487,1
LINC01488,1
LINC01492,2
LINC01494,1
LINC01495,1
LINC01497,1
LINC01500,1
LINC01503,4
LINC01504,1
LINC01505,1
LINC01507,1
LINC01509,1
LINC01510,1
LINC01511,3
LINC01514,1
LINC01515,1
LINC01516,3
LINC01517,1
LINC01519,1
LINC01521,2
LINC01522,1
LINC01523,1
LINC01524,1
LINC01526,1
LINC01534,4
LINC01539,1
LINC01543,1
LINC01544,2
LINC01546,1
LINC01547,4
LINC01549,1
LINC01553,1
LINC01554,2
LINC01555,3
LINC01559,1
LINC01560,4
LINC01561,1
LINC01562,4
LINC01563,2
LINC01566,1
LINC01567,1
LINC01568,1
LINC01569,6
LINC01571,1
LINC01572,5
LINC01578,6
LINC01583,1
LINC01585,7
LINC01588,2
LINC01589,1
LINC01592,1
LINC01594,1
LINC01596,1
LINC01599,2
LINC01600,1
LINC01602,2
LINC01603,1
LINC01605,3
LINC01607,2
LINC01608,1
LINC01609,1
LINC01611,1
LINC01614,2
LINC01615,1
LINC01617,3
LINC01619,2
LINC01621,1
LINC01622,1
LINC01623,4
LINC01624,1
LINC01625,1
LINC01626,1
LINC01629,4
LINC01630,1
LINC01634,2
LINC01635,6
LINC01637,1
LINC01638,1
LINC01640,1
LINC01646,1
LINC01648,1
LINC01650,1
LINC01655,1
LINC01659,1
LINC01664,1
LINC01667,1
LINC01668,3
LINC01669,2
LINC01672,5
LINC01679,2
LINC01682,1
LINC01686,3
LINC01693,2
LINC01695,1
LINC01697,1
LINC01698,1
LINC01700,2
LINC01703,5
LINC01704,1
LINC01708,1
LINC01710,1
LINC01711,2
LINC01713,1
LINC01714,3
LINC01715,5
LINC01719,4
LINC01721,1
LINC01727,2
LINC01728,1
LINC01730,3
LINC01732,2
LINC01737,1
LINC01740,1
LINC01741,1
LINC01742,2
LINC01744,1
LINC01745,1
LINC01747,1
LINC01748,1
LINC01752,1
LINC01754,2
LINC01755,2
LINC01756,1
LINC01760,1
LINC01762,1
LINC01767,1
LINC01770,1
LINC01774,1
LINC01775,2
LINC01776,3
LINC01777,1
LINC01778,4
LINC01781,1
LINC01787,2
LINC01788,1
LINC01790,1
LINC01791,1
LINC01792,3
LINC01797,1
LINC01798,1
LINC01799,1
LINC01800,6
LINC01801,1
LINC01804,1
LINC01805,1
LINC01806,2
LINC01807,1
LINC01812,1
LINC01814,1
LINC01815,1
LINC01816,8
LINC01817,1
LINC01819,2
LINC01820,1
LINC01821,1
LINC01826,1
LINC01828,1
LINC01829,4
LINC01831,1
LINC01832,2
LINC01841,1
LINC01842,1
LINC01843,2
LINC01844,2
LINC01845,1
LINC01846,2
LINC01847,3
LINC01852,3
LINC01854,1
LINC01867,1
LINC01876,2
LINC01877,1
LINC01878,2
LINC01881,1
LINC01886,1
LINC01891,2
LINC01894,1
LINC01895,1
LINC01898,1
LINC01902,1
LINC01903,1
LINC01904,2
LINC01905,1
LINC01907,1
LINC01909,1
LINC01910,1
LINC01913,4
LINC01920,1
LINC01925,1
LINC01926,2
LINC01928,2
LINC01929,1
LINC01930,1
LINC01931,1
LINC01933,1
LINC01934,1
LINC01935,1
LINC01936,1
LINC01940,1
LINC01944,1
LINC01947,1
LINC01948,3
LINC01949,1
LINC01950,1
LINC01954,1
LINC01957,1
LINC01960,5
LINC01962,4
LINC01963,1
LINC01964,1
LINC01968,2
LINC01969,2
LINC01970,3
LINC01973,2
LINC01975,1
LINC01977,1
LINC01978,1
LINC01981,1
LINC01985,2
LINC01987,1
LINC01989,2
LINC01990,6
LINC01991,3
LINC01992,1
LINC01993,3
LINC01994,1
LINC02003,2
LINC02004,3
LINC02005,2
LINC02006,1
LINC02008,1
LINC02010,1
LINC02011,1
LINC02012,2
LINC02015,1
LINC02017,1
LINC02018,2
LINC02020,1
LINC02021,2
LINC02024,1
LINC02026,4
LINC02027,1
LINC02028,1
LINC02029,2
LINC02032,1
LINC02036,2
LINC02038,2
LINC02039,1
LINC02043,2
LINC02044,1
LINC02049,2
LINC02050,1
LINC02053,1
LINC02054,2
LINC02055,1
LINC02056,2
LINC02057,2
LINC02064,1
LINC02065,1
LINC02067,1
LINC02068,3
LINC02073,1
LINC02076,4
LINC02077,1
LINC02079,1
LINC02085,2
LINC02089,1
LINC02090,1
LINC02093,1
LINC02098,2
LINC02099,1
LINC02101,1
LINC02102,1
LINC02104,3
LINC02105,1
LINC02109,1
LINC02111,2
LINC02112,1
LINC02114,1
LINC02115,1
LINC02120,1
LINC02124,1
LINC02127,1
LINC02130,1
LINC02133,2
LINC02139,1
LINC02140,1
LINC02141,1
LINC02149,1
LINC02154,1
LINC02156,1
LINC02160,2
LINC02167,1
LINC02169,1
LINC02172,1
LINC02173,1
LINC02175,3
LINC02177,1
LINC02181,2
LINC02182,3
LINC02188,3
LINC02192,1
LINC02198,2
LINC02199,1
LINC02205,3
LINC02206,7
LINC02209,1
LINC02210-CRHR1,2
LINC02211,1
LINC02213,1
LINC02215,2
LINC02217,1
LINC02219,1
LINC02220,1
LINC02223,1
LINC02225,1
LINC02227,2
LINC02229,1
LINC02230,2
LINC02233,1
LINC02238,1
LINC02240,2
LINC02241,1
LINC02242,1
LINC02245,1
LINC02246,1
LINC02247,1
LINC02249,1
LINC02252,1
LINC02255,1
LINC02256,1
LINC02259,2
LINC02260,1
LINC02265,2
LINC02266,1
LINC02267,1
LINC02268,1
LINC02269,1
LINC02270,1
LINC02273,1
LINC02275,1
LINC02278,1
LINC02282,1
LINC02288,4
LINC02289,2
LINC02292,1
LINC02297,1
LINC02298,2
LINC02301,1
LINC02310,2
LINC02312,1
LINC02322,1
LINC02323,2
LINC02324,4
LINC02329,1
LINC02332,2
LINC02333,1
LINC02337,1
LINC02338,1
LINC02339,1
LINC02341,1
LINC02343,3
LINC02346,2
LINC02347,1
LINC02349,1
LINC02352,4
LINC02355,3
LINC02360,1
LINC02361,2
LINC02362,1
LINC02363,2
LINC02367,1
LINC02370,1
LINC02372,1
LINC02374,1
LINC02376,1
LINC02380,1
LINC02381,1
LINC02383,1
LINC02384,2
LINC02387,1
LINC02388,1
LINC02392,1
LINC02395,1
LINC02397,1
LINC02398,1
LINC02399,2
LINC02402,1
LINC02403,1
LINC02405,3
LINC02411,2
LINC02412,1
LINC02418,1
LINC02421,3
LINC02422,3
LINC02425,2
LINC02427,6
LINC02429,1
LINC02433,1
LINC02444,1
LINC02447,1
LINC02450,1
LINC02453,7
LINC02454,3
LINC02458,2
LINC02461,1
LINC02462,1
LINC02465,1
LINC02466,1
LINC02468,1
LINC02472,1
LINC02474,1
LINC02475,1
LINC02476,2
LINC02478,5
LINC02479,1
LINC02482,1
LINC02487,1
LINC02492,2
LINC02493,1
LINC02495,1
LINC02497,1
LINC02508,1
LINC02509,1
LINC02511,1
LINC02513,4
LINC02514,1
LINC02516,1
LINC02517,1
LINC02518,2
LINC02520,1
LINC02521,2
LINC02523,1
LINC02525,1
LINC02526,1
LINC02527,2
LINC02530,3
LINC02533,2
LINC02535,3
LINC02537,1
LINC02538,1
LINC02539,1
LINC02540,1
LINC02541,1
LINC02542,1
LINC02545,1
LINC02546,2
LINC02547,1
LINC02550,1
LINC02552,1
LINC02554,1
LINC02561,2
LINC02562,1
LINC02563,1
LINC02564,1
LINC02568,1
LINC02569,3
LINC02571,1
LINC02572,2
LINC02574,2
LINC02578,1
LINC02579,1
LINC02580,4
LINC02582,1
LINC02585,5
LINC02586,2
LINC02587,1
LINC02588,1
LINC02595,1
LINC02601,1
LINC02603,3
LINC02604,1
LINC02605,1
LINC02606,4
LINC02608,1
LINC02609,1
LINC02610,1
LINC02611,2
LINC02612,3
LINC02613,2
LINC02614,1
LINC02615,2
LINC02618,1
LINC02622,1
LINC02639,3
LINC02643,2
LINC02644,4
LINC02649,3
LINC02650,1
LINC02653,1
LINC02655,1
LINC02656,1
LINC02657,2
LINC02664,2
LINC02667,1
LINC02669,3
LINC02685,2
LINC02687,1
LINC02688,2
LINC02691,1
LINC02693,3
LINC02694,2
LINC02696,1
LINC02702,1
LINC02709,3
LINC02712,1
LINC02714,1
LINC02716,1
LINC02731,4
LINC02732,1
LINC02737,1
LINC02740,1
LINC02749,3
LINC02753,1
LINC02760,1
LINC02762,1
LINC02763,1
LINC02764,1
LINC02774,1
LINC02783,1
LINC02789,1
LINC02800,2
LINC02801,3
LINC02817,2
LINC02825,1
LINC02861,2
LINC02864,1
LINCR-0002,1
LINGO1,1
LINP1,3
LINS1,1
LIPA,2
LIPC,1
LIPE,1
LIPE-AS1,2
LIPF,1
LIPH,2
LIPT1,5
LITAF,4
LIVAR,1
LIX1L,4
LIX1L-AS1,5
LLGL1,2
LLGL2,1
LMAN1,5
LMAN1L,1
LMAN2,5
LMAN2L,5
LMBR1,4
LMBR1L,5
LMBRD1,6
LMCD1-AS1,4
LMF1,3
LMF2,1
LMNA,5
LMNB1,4
LMNB1-DT,3
LMNB2,3
LMNTD1,6
LMNTD2,1
LMO2,1
LMO4,4
LMO7,2
LMO7-AS1,1
LMOD3,1
LMTK2,5
LMTK3,1
LMX1A,3
LNCAROD,2
LNCOC1,4
LNCOG,1
LNCPRESS1,1
LNCPRESS2,1
LNCSRLR,1
LNCTAM34A,2
LNP1,5
LNPEP,6
LNPK,3
LNX1,2
LNX1-AS1,1
LNX2,6
LOC100126784,2
LOC100128108,4
LOC100128164,5
LOC100128253,3
LOC100128317,2
LOC100128325,1
LOC100128340,1
LOC100128386,3
LOC100128398,4
LOC100128568,3
LOC100128882,2
LOC100128993,2
LOC100129175,1
LOC100129203,3
LOC100129434,1
LOC100129484,2
LOC100129534,2
LOC100129697,1
LOC100129878,1
LOC100129917,5
LOC100130075,1
LOC100130111,1
LOC100130172,7
LOC100130207,1
LOC100130264,1
LOC100130283,1
LOC100130357,1
LOC100130370,5
LOC100130373,1
LOC100130691,2
LOC100130872,1
LOC100130950,2
LOC100130987,6
LOC100130992,4
LOC100131289,1
LOC100131315,1
LOC100131472,1
LOC100131496,5
LOC100132057,5
LOC100132249,3
LOC100132686,1
LOC100132813,1
LOC100132831,2
LOC100133050,1
LOC100133091,7
LOC100133286,1
LOC100133315,6
LOC100133331,7
LOC100133920,2
LOC100134368,1
LOC100134391,1
LOC100134868,3
LOC100144595,1
LOC100192426,1
LOC100268168,1
LOC100286925,4
LOC100287015,6
LOC100287036,2
LOC100287042,4
LOC100287049,7
LOC100287175,3
LOC100287497,5
LOC100287808,2
LOC100287837,3
LOC100287846,2
LOC100287896,5
LOC100287944,6
LOC100288175,2
LOC100288203,6
LOC100288798,6
LOC100288846,6
LOC100289333,1
LOC100289361,5
LOC100289473,3
LOC100289495,5
LOC100289561,4
LOC100291105,1
LOC100379224,1
LOC100419583,6
LOC100420587,1
LOC100421746,1
LOC100422781,1
LOC100505501,1
LOC100505549,4
LOC100505555,1
LOC100505622,1
LOC100505715,1
LOC100505716,2
LOC100505774,7
LOC100505782,1
LOC100505841,2
LOC100505851,1
LOC100505915,4
LOC100505918,1
LOC100505938,3
LOC100505942,2
LOC100506083,3
LOC100506098,1
LOC100506175,1
LOC100506178,2
LOC100506207,5
LOC100506258,2
LOC100506274,1
LOC100506282,4
LOC100506302,4
LOC100506321,1
LOC100506403,3
LOC100506422,2
LOC100506444,1
LOC100506472,1
LOC100506474,1
LOC100506476,4
LOC100506497,1
LOC100506585,1
LOC100506606,1
LOC100506639,4
LOC100506675,1
LOC100506679,1
LOC100506691,1
LOC100506725,1
LOC100506790,1
LOC100506804,2
LOC100506869,3
LOC100506885,5
LOC100506937,1
LOC100507002,2
LOC100507006,6
LOC100507053,2
LOC100507065,3
LOC100507144,2
LOC100507156,2
LOC100507250,4
LOC100507283,6
LOC100507291,5
LOC100507351,1
LOC100507373,5
LOC100507377,1
LOC100507389,1
LOC100507412,2
LOC100507437,2
LOC100507477,2
LOC100507507,7
LOC100507516,2
LOC100507547,3
LOC100507548,1
LOC100507551,6
LOC100507557,3
LOC100507564,4
LOC100507599,2
LOC100507642,5
LOC100630923,3
LOC100652758,6
LOC100996263,3
LOC100996318,5
LOC100996325,2
LOC100996351,2
LOC100996419,2
LOC100996437,6
LOC100996447,3
LOC100996583,4
LOC100996643,1
LOC100996654,5
LOC100996664,4
LOC100996671,1
LOC100996720,3
LOC100996724,4
LOC100996740,5
LOC100996842,4
LOC101060553,5
LOC101559451,5
LOC101926892,1
LOC101926905,1
LOC101926913,1
LOC101926933,3
LOC101926935,3
LOC101926948,1
LOC101926963,2
LOC101926964,1
LOC101927000,2
LOC101927018,1
LOC101927021,6
LOC101927040,2
LOC101927045,1
LOC101927050,2
LOC101927051,1
LOC101927078,1
LOC101927100,3
LOC101927124,3
LOC101927141,1
LOC101927143,2
LOC101927151,3
LOC101927157,5
LOC101927164,1
LOC101927166,2
LOC101927168,2
LOC101927178,1
LOC101927188,1
LOC101927189,1
LOC101927237,1
LOC101927243,3
LOC101927245,2
LOC101927272,1
LOC101927278,3
LOC101927284,1
LOC101927310,1
LOC101927314,2
LOC101927322,5
LOC101927342,1
LOC101927359,1
LOC101927365,7
LOC101927374,2
LOC101927378,2
LOC101927391,5
LOC101927402,6
LOC101927420,7
LOC101927421,1
LOC101927429,2
LOC101927447,1
LOC101927450,2
LOC101927468,2
LOC101927476,1
LOC101927478,5
LOC101927480,1
LOC101927495,2
LOC101927502,1
LOC101927516,2
LOC101927539,1
LOC101927543,2
LOC101927551,1
LOC101927560,1
LOC101927571,1
LOC101927572,2
LOC101927575,1
LOC101927588,2
LOC101927604,2
LOC101927620,4
LOC101927630,1
LOC101927635,1
LOC101927636,1
LOC101927657,1
LOC101927666,3
LOC101927668,1
LOC101927692,1
LOC101927699,1
LOC101927708,1
LOC101927727,1
LOC101927751,4
LOC101927752,4
LOC101927762,5
LOC101927769,1
LOC101927770,1
LOC101927787,3
LOC101927789,5
LOC101927798,1
LOC101927809,1
LOC101927811,2
LOC101927815,1
LOC101927817,2
LOC101927822,2
LOC101927829,4
LOC101927845,1
LOC101927847,1
LOC101927851,4
LOC101927870,1
LOC101927911,1
LOC101927950,1
LOC101927964,2
LOC101927969,1
LOC101927972,1
LOC101927974,5
LOC101928000,1
LOC101928002,2
LOC101928008,1
LOC101928021,5
LOC101928035,5
LOC101928042,5
LOC101928052,1
LOC101928053,4
LOC101928058,2
LOC101928063,2
LOC101928093,6
LOC101928100,4
LOC101928118,1
LOC101928119,1
LOC101928120,8
LOC101928126,3
LOC101928131,1
LOC101928134,1
LOC101928201,1
LOC101928222,5
LOC101928253,1
LOC101928266,1
LOC101928272,1
LOC101928283,2
LOC101928304,1
LOC101928323,3
LOC101928370,1
LOC101928386,1
LOC101928398,1
LOC101928402,6
LOC101928404,1
LOC101928414,3
LOC101928417,1
LOC101928424,3
LOC101928429,1
LOC101928436,5
LOC101928438,6
LOC101928441,1
LOC101928446,1
LOC101928475,1
LOC101928489,2
LOC101928495,1
LOC101928504,4
LOC101928505,2
LOC101928516,1
LOC101928530,7
LOC101928535,2
LOC101928565,1
LOC101928595,4
LOC101928617,6
LOC101928618,1
LOC101928622,1
LOC101928626,2
LOC101928659,2
LOC101928673,5
LOC101928674,2
LOC101928696,1
LOC101928708,2
LOC101928718,6
LOC101928725,1
LOC101928731,3
LOC101928737,3
LOC101928739,2
LOC101928775,4
LOC101928782,1
LOC101928797,1
LOC101928837,3
LOC101928847,1
LOC101928855,4
LOC101928858,1
LOC101928882,1
LOC101928894,1
LOC101928907,7
LOC101928924,1
LOC101928940,1
LOC101928988,1
LOC101929054,1
LOC101929066,5
LOC101929089,1
LOC101929099,3
LOC101929140,1
LOC101929210,7
LOC101929217,2
LOC101929229,2
LOC101929234,4
LOC101929237,1
LOC101929243,5
LOC101929268,7
LOC101929294,2
LOC101929295,4
LOC101929322,1
LOC101929331,2
LOC101929340,1
LOC101929380,2
LOC101929413,1
LOC101929427,1
LOC101929431,6
LOC101929439,1
LOC101929452,1
LOC101929457,2
LOC101929470,2
LOC101929479,1
LOC101929512,5
LOC101929523,2
LOC101929524,1
LOC101929528,1
LOC101929536,3
LOC101929551,1
LOC101929552,3
LOC101929563,2
LOC101929574,1
LOC101929583,2
LOC101929595,1
LOC101929599,1
LOC101929626,1
LOC101929633,2
LOC101929657,1
LOC101929705,3
LOC101929709,6
LOC101929710,1
LOC101929719,1
LOC101929762,4
LOC101929767,5
LOC101929897,5
LOC101929935,3
LOC101930071,1
LOC101930085,4
LOC101930094,5
LOC101930370,5
LOC101930421,3
LOC102031319,7
LOC102467081,1
LOC102467226,1
LOC102546229,4
LOC102546294,4
LOC102546299,1
LOC102606465,2
LOC102723313,1
LOC102723322,5
LOC102723360,3
LOC102723373,1
LOC102723385,1
LOC102723493,4
LOC102723582,4
LOC102723604,1
LOC102723649,1
LOC102723672,2
LOC102723701,6
LOC102723729,7
LOC102723809,5
LOC102723831,1
LOC102723838,1
LOC102723883,1
LOC102723899,2
LOC102723968,1
