SYMBOL,dataset_corr_count
LINC02582,1
LINC02583,1
LINC02585,1
LINC02586,2
LINC02587,1
LINC02588,1
LINC02593,1
LINC02595,1
LINC02601,1
LINC02603,1
LINC02606,2
LINC02609,1
LINC02610,1
LINC02611,1
LINC02612,1
LINC02614,2
LINC02615,3
LINC02618,2
LINC02639,2
LINC02643,2
LINC02644,1
LINC02647,1
LINC02649,1
LINC02650,1
LINC02653,1
LINC02655,1
LINC02656,1
LINC02657,2
LINC02664,2
LINC02667,1
LINC02669,2
LINC02670,1
LINC02683,1
LINC02685,1
LINC02691,1
LINC02693,1
LINC02694,1
LINC02709,2
LINC02714,1
LINC02716,2
LINC02720,1
LINC02724,1
LINC02729,1
LINC02732,1
LINC02737,2
LINC02740,1
LINC02753,1
LINC02760,1
LINC02762,1
LINC02774,1
LINC02783,1
LINC02789,1
LINC02805,1
LINC02817,1
LINC02825,1
LINC02861,1
LINC02864,1
LINCADL,1
LINCMD1,1
LINCR-0001,1
LINCR-0002,1
LINGO1,1
LINP1,1
LINS1,1
LIPA,1
LIPC,2
LIPE,1
LIPE-AS1,2
LIPG,1
LIPH,2
LITAF,2
LIVAR,1
LIX1L,2
LLGL1,2
LLGL2,1
LMAN2,1
LMAN2L,1
LMBR1,1
LMBR1L,2
LMBRD1,1
LMCD1-AS1,1
LMF2,3
LMLN-AS1,1
LMNA,3
LMNB1,1
LMNB1-DT,1
LMNB2,1
LMNTD1,1
LMO2,1
LMO4,2
LMO7,2
LMO7-AS1,2
LMTK2,1
LMTK3,1
LMX1A,1
LMX1B,1
LNCAROD,2
LNCOC1,3
LNCPRESS1,1
LNCPRESS2,1
LNCSRLR,1
LNCTAM34A,1
LNP1,1
LNPEP,2
LNPK,3
LNX1,1
LNX1-AS1,1
LNX2,1
LOC100126784,3
LOC100128006,1
LOC100128164,1
LOC100128253,1
LOC100128317,1
LOC100128386,1
LOC100128398,3
LOC100128568,2
LOC100128993,1
LOC100129203,2
LOC100129434,1
LOC100129484,1
LOC100129620,1
LOC100129878,2
LOC100129917,3
LOC100130075,1
LOC100130111,1
LOC100130172,1
LOC100130283,2
LOC100130298,1
LOC100130449,1
LOC100130987,2
LOC100130992,1
LOC100131289,1
LOC100131315,1
LOC100131472,1
LOC100132057,1
LOC100132249,1
LOC100132813,1
LOC100132831,2
LOC100133050,1
LOC100133091,2
LOC100133331,1
LOC100133920,1
LOC100192426,1
LOC100268168,1
LOC100286925,2
LOC100287015,1
LOC100287042,1
LOC100287175,1
LOC100287497,1
LOC100287808,1
LOC100287834,1
LOC100287837,1
LOC100287944,1
LOC100288069,1
LOC100288798,2
LOC100288846,1
LOC100289361,2
LOC100289473,1
LOC100289495,2
LOC100289561,1
LOC100379224,2
LOC100422556,1
LOC100505501,1
LOC100505549,2
LOC100505555,1
LOC100505622,1
LOC100505715,2
LOC100505716,1
LOC100505782,1
LOC100505795,1
LOC100505915,2
LOC100505918,1
LOC100505942,1
LOC100506083,1
LOC100506098,1
LOC100506100,2
LOC100506124,1
LOC100506175,1
LOC100506178,1
LOC100506207,2
LOC100506258,1
LOC100506271,1
LOC100506282,2
LOC100506302,1
LOC100506403,1
LOC100506444,1
LOC100506474,1
LOC100506476,1
LOC100506585,2
LOC100506639,2
LOC100506675,2
LOC100506679,1
LOC100506691,1
LOC100506869,1
LOC100506885,1
LOC100507006,2
LOC100507053,1
LOC100507065,2
LOC100507144,2
LOC100507156,2
LOC100507250,2
LOC100507283,1
LOC100507291,4
LOC100507351,1
LOC100507373,1
LOC100507412,2
LOC100507437,1
LOC100507477,1
LOC100507507,1
LOC100507516,1
LOC100507547,1
LOC100507551,1
LOC100507557,3
LOC100507564,2
LOC100507599,1
LOC100507642,1
LOC100630923,1
LOC100996249,1
LOC100996325,2
LOC100996351,1
LOC100996419,1
LOC100996437,1
LOC100996447,1
LOC100996583,2
LOC100996643,1
LOC100996654,1
LOC100996664,1
LOC100996724,2
LOC100996842,2
LOC101926892,1
LOC101926905,1
LOC101926913,1
LOC101926935,1
LOC101926948,2
LOC101926963,2
LOC101926964,1
LOC101927000,1
LOC101927018,1
LOC101927021,1
LOC101927040,1
LOC101927050,4
LOC101927051,2
LOC101927078,1
LOC101927100,1
LOC101927124,2
LOC101927138,1
LOC101927141,1
LOC101927143,2
LOC101927166,1
LOC101927168,2
LOC101927243,2
LOC101927245,1
LOC101927269,1
LOC101927272,1
LOC101927278,1
LOC101927284,1
LOC101927314,2
LOC101927322,1
LOC101927359,1
LOC101927365,1
LOC101927374,1
LOC101927378,1
LOC101927391,3
LOC101927394,1
LOC101927402,1
LOC101927420,1
LOC101927421,1
LOC101927429,1
LOC101927434,1
LOC101927450,2
LOC101927468,1
LOC101927476,1
LOC101927478,1
LOC101927495,1
LOC101927502,2
LOC101927516,2
LOC101927543,1
LOC101927550,1
LOC101927560,1
LOC101927571,2
LOC101927572,2
LOC101927575,1
LOC101927588,2
LOC101927604,1
LOC101927620,2
LOC101927630,1
LOC101927635,3
LOC101927636,1
LOC101927668,1
LOC101927692,1
LOC101927699,2
LOC101927708,1
LOC101927727,1
LOC101927752,2
LOC101927787,4
LOC101927789,1
LOC101927793,1
LOC101927798,1
LOC101927815,1
LOC101927817,1
LOC101927822,2
LOC101927829,1
LOC101927845,1
LOC101927847,1
LOC101927851,2
LOC101927911,1
LOC101927932,1
LOC101927950,1
LOC101927964,1
LOC101927969,2
LOC101927972,1
LOC101928000,2
LOC101928002,1
LOC101928021,1
LOC101928035,1
LOC101928042,2
LOC101928058,1
LOC101928063,1
LOC101928093,1
LOC101928100,1
LOC101928107,1
LOC101928118,3
LOC101928119,1
LOC101928126,1
LOC101928131,1
LOC101928134,1
LOC101928143,1
LOC101928174,1
LOC101928211,1
LOC101928222,2
LOC101928253,1
LOC101928254,1
LOC101928266,1
LOC101928269,1
LOC101928283,1
LOC101928304,2
LOC101928323,4
LOC101928370,2
LOC101928404,1
LOC101928424,3
LOC101928429,1
LOC101928436,1
LOC101928437,1
LOC101928438,1
LOC101928441,1
LOC101928446,1
LOC101928453,1
LOC101928489,1
LOC101928505,1
LOC101928516,1
LOC101928530,1
LOC101928535,1
LOC101928565,1
LOC101928617,1
LOC101928618,1
LOC101928626,3
LOC101928673,2
LOC101928674,2
LOC101928718,3
LOC101928725,2
LOC101928731,1
LOC101928737,2
LOC101928739,1
LOC101928748,1
LOC101928775,1
LOC101928782,1
LOC101928797,1
LOC101928855,2
LOC101928858,1
LOC101928894,1
LOC101928924,1
LOC101928940,2
LOC101928988,1
LOC101928994,1
LOC101929054,1
LOC101929066,1
LOC101929089,1
LOC101929099,2
LOC101929140,2
LOC101929172,1
LOC101929210,1
LOC101929229,1
LOC101929234,1
LOC101929243,1
LOC101929268,2
LOC101929294,1
LOC101929295,1
LOC101929331,1
LOC101929380,1
LOC101929413,1
LOC101929427,2
LOC101929431,1
LOC101929439,1
LOC101929452,1
LOC101929457,1
LOC101929512,1
LOC101929523,2
LOC101929536,1
LOC101929551,1
LOC101929552,1
LOC101929563,1
LOC101929574,1
LOC101929579,1
LOC101929583,1
LOC101929586,1
LOC101929592,1
LOC101929595,1
LOC101929698,1
LOC101929705,2
LOC101929709,2
LOC101929710,2
LOC101929762,2
LOC101929767,1
LOC101929897,1
LOC101929935,1
LOC101930071,2
LOC101930085,1
LOC101930094,1
LOC101930370,2
LOC101930421,3
LOC102467222,1
LOC102546229,2
LOC102606465,1
LOC102723322,1
LOC102723360,3
LOC102723427,1
LOC102723439,1
LOC102723493,1
LOC102723582,1
LOC102723672,2
LOC102723729,1
LOC102723753,1
LOC102723809,1
LOC102723831,1
LOC102723838,1
LOC102723883,1
LOC102723899,2
LOC102723996,1
LOC102724050,1
LOC102724064,2
LOC102724084,1
LOC102724096,1
LOC102724135,1
LOC102724156,1
LOC102724159,1
LOC102724163,1
LOC102724265,2
LOC102724301,3
LOC102724357,3
LOC102724434,1
LOC102724450,1
LOC102724452,1
LOC102724467,2
LOC102724511,2
LOC102724532,1
LOC102724579,1
LOC102724596,2
LOC102724710,1
LOC102724804,1
LOC102724843,2
LOC102724849,1
LOC102724874,1
LOC102724904,1
LOC102724951,4
LOC102724957,1
LOC102725080,1
LOC102725191,1
LOC103171574,2
LOC103344931,1
LOC103908605,1
LOC105274304,1
LOC105369140,1
LOC105369146,1
LOC105369147,1
LOC105369187,1
LOC105369199,1
LOC105369201,1
LOC105369212,1
LOC105369306,1
LOC105369332,2
LOC105369391,1
LOC105369438,1
LOC105369595,3
LOC105369632,1
LOC105369691,1
LOC105369728,2
LOC105369911,1
LOC105369921,2
LOC105370401,1
LOC105370586,1
LOC105370622,1
LOC105370802,1
LOC105370943,1
LOC105371038,1
LOC105371049,1
LOC105371083,1
LOC105371267,1
LOC105371430,1
LOC105371433,2
LOC105371485,2
LOC105371592,1
LOC105371795,3
LOC105371814,1
LOC105371849,1
LOC105371855,1
LOC105372480,1
LOC105372483,1
LOC105372582,2
LOC105372631,1
LOC105372672,3
LOC105373044,1
LOC105373051,1
LOC105373159,2
LOC105373383,1
LOC105373496,1
LOC105373656,1
LOC105373764,1
LOC105373805,4
LOC105373878,1
LOC105374042,1
LOC105374313,1
LOC105374727,1
LOC105374952,1
LOC105375401,1
LOC105375423,1
LOC105375556,1
LOC105375690,1
LOC105375744,2
LOC105375787,1
LOC105375800,1
LOC105376453,1
LOC105376805,1
LOC105376975,2
LOC105377448,1
LOC105377480,1
LOC105377621,2
LOC105377763,1
LOC105378047,1
LOC105378146,1
LOC105378614,1
LOC105378663,2
LOC105379443,2
LOC105379807,2
LOC107984036,1
LOC107984208,2
LOC107984265,2
LOC107984282,1
LOC107984399,1
LOC107984703,1
LOC107984813,1
LOC107984974,1
LOC107985856,2
LOC107985911,2
LOC107985939,1
LOC107986163,2
LOC108783654,2
LOC112267983,3
LOC112268124,3
LOC112268140,1
LOC112268354,1
LOC112577592,2
LOC114483834,1
LOC114841035,2
LOC114841040,2
LOC145694,1
LOC145783,1
LOC149684,1
LOC150776,2
LOC150935,1
LOC152048,2
LOC153684,1
LOC153910,1
LOC154449,1
LOC154761,1
LOC155060,2
LOC158435,1
LOC171391,2
LOC220729,2
LOC254896,1
LOC257396,1
LOC283028,1
LOC283038,1
LOC283214,1
LOC283299,1
LOC283335,2
LOC283387,2
LOC283665,1
LOC283683,1
LOC283710,1
LOC283922,1
LOC284009,1
LOC284240,1
LOC284241,2
LOC284344,2
LOC284454,2
LOC284581,1
LOC284788,1
LOC285000,1
LOC285074,1
LOC285626,1
LOC285889,1
LOC286059,1
LOC286297,1
LOC339192,1
LOC339593,2
LOC339685,1
LOC339803,1
LOC339862,1
LOC339975,1
LOC340090,1
LOC343052,2
LOC344967,1
LOC374443,2
LOC388282,2
LOC388780,2
LOC389199,1
LOC389247,2
LOC389641,1
LOC389765,2
LOC389895,1
LOC389906,1
LOC392452,1
LOC399815,1
LOC400464,1
LOC400499,1
LOC400682,1
LOC400867,1
LOC401312,1
LOC403312,1
LOC440311,1
LOC440895,1
LOC440982,1
LOC441179,1
LOC441204,1
LOC441666,4
LOC442497,1
LOC554206,2
LOC613206,1
LOC642484,1
LOC642648,1
LOC642846,3
LOC643072,3
LOC643339,1
LOC643542,1
LOC644135,1
LOC645513,1
LOC646030,1
LOC646588,1
LOC646626,2
LOC646938,1
LOC648987,3
LOC652276,2
LOC653160,2
LOC653513,2
LOC653653,1
LOC653712,1
LOC728485,3
LOC728613,1
LOC728715,1
LOC728739,1
LOC728743,1
LOC728755,1
LOC728975,1
LOC728989,2
LOC729218,2
LOC729558,1
LOC729681,1
LOC729683,2
LOC729732,1
LOC729968,1
LOC729970,4
LOC730098,1
LOC730338,1
LOC730668,2
LOC79999,2
LOC91370,1
LOC93429,1
LOC93463,2
LOC93622,2
LONP1,3
LONP2,1
LONRF1,1
LONRF3,1
LOX,1
LOXL1,2
LOXL1-AS1,1
LOXL2,1
LOXL4,1
LPAL2,1
LPAR1,1
LPAR2,1
LPAR3,1
LPAR6,1
LPCAT1,1
LPCAT2,1
LPCAT4,1
LPGAT1-AS1,2
LPIN1,2
LPIN2,1
LPIN3,2
LPL,1
LPO,1
LPP,2
LPP-AS2,1
LPXN,2
LRATD2,1
LRBA,1
LRCH1,2
LRCH3,2
LRCOL1,1
LRFN2,1
LRFN3,1
LRFN4,1
LRFN5,3
LRGUK,1
LRIF1,3
LRIG1,1
LRIG2,1
LRIG2-DT,1
LRIG3,3
LRMDA,1
LRP1,3
LRP10,1
LRP11,2
LRP12,1
LRP2,1
LRP2BP,1
LRP3,1
LRP5,2
LRP6,1
LRP8,2
LRPAP1,1
LRPPRC,2
LRRC1,1
LRRC14,1
LRRC14B,1
LRRC17,1
LRRC2-AS1,2
LRRC20,2
LRRC23,1
LRRC24,1
LRRC28,1
LRRC29,1
LRRC31,1
LRRC32,1
LRRC34,1
LRRC36,1
LRRC37A,2
LRRC37A3,1
LRRC37B,2
LRRC3C,1
LRRC4,1
LRRC41,1
LRRC42,1
LRRC47,2
LRRC49,1
LRRC4C,1
LRRC52-AS1,1
LRRC58,2
LRRC59,1
LRRC6,2
LRRC61,1
LRRC63,1
LRRC69,1
LRRC7,1
LRRC71,1
LRRC75A,2
LRRC8A,3
LRRC8B,3
LRRC8C,1
LRRC8C-DT,2
LRRC8D,2
LRRC8E,1
LRRC9,1
LRRCC1,1
LRRD1,1
LRRFIP1,2
LRRFIP2,2
LRRIQ3,1
LRRK1,2
LRRK2,2
LRRN3,1
LRRTM4-AS1,1
LRSAM1,2
LRTM1,1
LRTOMT,1
LSAMP,2
LSG1,1
LSINCT5,1
LSM1,1
LSM10,1
LSM11,1
LSM12,2
LSM14A,2
LSM14B,1
LSM2,2
LSM3,2
LSM4,1
LSM5,1
LSM6,1
LSM7,1
LSP1,1
LSP1P3,1
LSP1P5,5
LSR,1
LSS,1
LTA4H,1
LTB,2
LTBP1,2
LTBP2,1
LTBP3,1
LTBP4,1
LTBR,1
LTN1,2
LTO1,3
LTV1,1
LUC7L2,1
LUCAT1,2
LUM,1
LUNAR1,2
LURAP1L,1
LURAP1L-AS1,1
LUZP1,1
LUZP2,1
LUZP4,1
LY6E,1
LY6E-DT,2
LY6G5C,1
LY6H,1
LY6L,1
LY86-AS1,2
LY9,2
LY96,1
LYAR,2
LYL1,1
LYN,1
LYPD3,1
LYPD5,1
LYPD6,2
LYPD9P,1
LYPLA1,1
LYPLA2,1
LYPLAL1,1
LYPLAL1-AS1,1
LYPLAL1-DT,1
LYRM1,1
LYRM2,1
LYRM4,1
LYRM4-AS1,2
LYRM9,1
LYSMD1,1
LYSMD2,1
LYSMD3,1
LYST,2
LYVE1,1
LYZL1,1
LYZL2,1
LZTFL1,4
LZTS1,1
LZTS2,3
LZTS3,1
M1AP,2
M6PR,1
MAATS1,1
MAB21L3,2
MACF1,4
MACO1,3
MACROD1,2
MACROD2,1
MACROH2A1,1
MAD1L1,1
MAD2L1,2
MAD2L1BP,1
MADCAM1,1
MAEA,2
MAF,1
MAFA,1
MAFB,1
MAFF,1
MAFG,1
MAFK,3
MAG,1
MAGEA4-AS1,1
MAGEB17,1
MAGEB18,1
MAGEB5,1
MAGED1,1
MAGED4,1
MAGEE1,1
MAGEE2,1
MAGEF1,1
MAGEH1,2
MAGI1,2
MAGI1-AS1,1
MAGI1-IT1,1
MAGI2,1
MAGI2-AS2,1
MAGI2-AS3,1
MAGI3,1
MAGIX,2
MAGOHB,1
MAGT1,1
MAIP1,2
MAK,2
MAK16,3
MAL2,1
MALAT1,1
MALL,1
MALRD1,1
MALSU1,1
MALT1,1
MAMDC2,1
MAMDC4,1
MAML1,3
MAML2,1
MAML3,2
MAMLD1,1
MAMSTR,2
MAN1A1,2
MAN1B1-DT,1
MAN1C1,1
MAN2A1,1
MAN2A2,2
MAN2B2,2
MAN2C1,1
MANBA,3
MANBAL,2
MANCR,1
MANEA-DT,1
MANEAL,1
MANF,1
MANSC1,1
MAOA,1
MAP10,1
MAP11,1
MAP1A,1
MAP1B,2
MAP1LC3A,1
MAP1LC3B,1
MAP1LC3B2,1
MAP1S,2
MAP2,2
MAP2K1,1
MAP2K2,1
MAP2K3,3
MAP2K4,1
MAP2K4P1,4
MAP2K5,1
MAP2K6,1
MAP2K7,2
MAP3K10,1
MAP3K11,2
MAP3K12,1
MAP3K13,1
MAP3K14,1
MAP3K2,1
MAP3K20,2
MAP3K20-AS1,1
MAP3K3,3
MAP3K4,1
MAP3K5,2
MAP3K5-AS1,1
MAP3K6,1
MAP3K7,3
MAP3K7CL,2
MAP3K8,1
MAP3K9,1
MAP4,3
MAP4K3-DT,2
MAP4K4,2
MAP4K5,1
MAP6,1
MAP7,1
MAP7D1,3
MAP7D2,1
MAP7D3,1
MAP9,3
MAPK1,1
MAPK10,2
MAPK11,1
MAPK12,1
MAPK14,1
MAPK1IP1L,1
MAPK3,2
MAPK4,1
MAPK6,2
MAPK6-DT,1
MAPK8,1
MAPK8IP3,1
MAPK9,2
MAPKAP1,2
MAPKAPK2,1
MAPKAPK3,2
MAPKAPK5-AS1,1
MAPKBP1,1
MAPRE1,1
MAPRE2,1
MAPRE3,1
MARC1,2
MARC2,1
MARCHF10,2
MARCHF10-DT,2
MARCHF2,1
MARCHF3,1
MARCHF4,2
MARCHF6,1
MARCHF7,2
MARCHF8,2
MARCKSL1,2
MARCO,1
MARF1,1
MARK1,2
MARK2,2
MARK3,1
MARS1,1
MARS2,2
MARVELD1,1
MARVELD2,1
MAS1,1
MASCRNA,1
MASP1,1
MAST1,1
MAST2,3
MAST3,2
MAST4,3
MAST4-AS1,1
MAT2A,1
MAT2B,1
MATK,1
MATN1-AS1,1
MATN2,1
MATN3,1
MATR3,1
MAU2,2
MAVS,1
MAX,3
MAZ,2
MB,2
MB21D2,2
MBD1,1
MBD2,1
MBD3,3
MBD4,2
MBD5,1
MBD6,1
MBNL1,2
MBNL1-AS1,1
MBNL2,2
MBNL3,2
MBOAT1,1
MBOAT2,1
MBP,1
MBTD1,2
MBTPS1,1
MBTPS2,2
MCAM,1
MCAT,2
MCC,3
MCCC1,2
MCCC2,2
MCEE,1
MCF2L,1
MCF2L2,2
MCFD2,1
MCHR1,1
MCHR2-AS1,1
MCL1,1
MCM10,1
MCM3,3
MCM5,1
MCM6,1
MCM7,1
MCM8-AS1,1
MCM9,1
MCMBP,1
MCOLN2,1
MCPH1,2
MCPH1-AS1,1
MCRIP1,1
MCTP1,1
MCTP2,1
MCTS1,1
MCU,1
MCUB,2
MCUR1,1
MDC1,1
MDFI,1
MDFIC,3
MDFIC2,1
MDGA1,3
MDGA2,1
MDH1,2
MDH1B,1
MDH2,1
MDM1,3
MDM2,1
MDM4,1
MDN1,1
MDP1,1
MDS2,1
ME2,2
ME3,1
MEA1,2
MEAF6,1
MEAK7,2
MEAT6,2
MECOM,1
MECOM-AS1,1
MECP2,1
MECR,3
MED10,3
MED12,2
MED12L,1
MED13,3
MED13L,2
MED14,1
MED15,2
MED15P9,1
MED16,2
MED17,2
MED19,2
MED23,2
MED24,1
MED26,1
MED27,2
MED28,3
MED30,3
MED4,1
MED4-AS1,1
MED8,1
MED9,1
MEDAG,1
MEF2A,1
MEF2C,1
MEF2C-AS1,1
MEF2D,2
MEG3,1
MEG9,1
MEGF10,1
MEGF6,1
MEGF8,1
MEGF9,2
MEIG1,1
MEIOC,2
MEIS1,1
MEIS2,1
MEIS3,1
MELK,1
MELTF,1
MELTF-AS1,2
MEMO1,2
MEN1,1
MEOX1,1
MEP1A,1
MEPCE,1
MEPE,1
MERTK,2
MESD,1
MESP1,1
MESP2,1
MEST,1
MET,2
METAP1,2
METAP1D,2
METAP2,2
METRNL,1
METTL11B,1
METTL15,1
METTL16,1
METTL17,1
METTL21A,1
METTL21EP,1
METTL22,1
METTL23,1
METTL25,1
METTL27,1
METTL2A,1
METTL2B,3
METTL3,2
METTL4,1
METTL5,2
METTL6,1
METTL7A,1
METTL8,1
METTL9,1
MEX3B,1
MEX3C,1
MFAP2,1
MFAP3,1
MFAP3L,4
MFAP4,1
MFF,1
MFGE8,2
MFHAS1,2
MFN1,2
MFN2,3
MFNG,2
MFSD1,2
MFSD10,1
MFSD11,1
MFSD12,1
MFSD14B,1
MFSD14C,3
MFSD2A,1
MFSD2B,1
MFSD3,1
MFSD4B,1
MFSD5,2
MFSD6,3
MFSD8,1
MGA,2
MGAM,1
MGARP,1
MGAT1,2
MGAT2,1
MGAT4A,1
MGAT4B,1
MGAT4C,1
MGAT5,1
MGAT5B,1
MGC12916,1
MGC15885,1
MGC16275,1
MGC27382,1
MGC34796,1
MGLL,3
MGMT,2
MGP,1
MGRN1,1
MGST1,1
MGST2,2
MGST3,1
MHENCR,1
MIA,1
MIA2,2
MIA3,2
MIAT,1
MIATNB,1
MIB1,1
MIB2,2
MICAL1,1
MICAL2,2
MICAL3,1
MICALCL,1
MICALL1,1
MICALL2,1
MICB-DT,1
MICOS10,1
MICOS10-NBL1,1
MICOS13,2
MICU1,1
MICU2,1
MICU3,1
MID1,1
MID1IP1-AS1,1
MID2,1
MIDN,2
MIEF1,2
MIEF2,2
MIEN1,1
MIER1,1
MIER2,1
MIF,1
MIG7,2
MIGA1,1
MIGA2,1
MIIP,2
MIMT1,1
MINCR,2
MINDY1,1
MINDY3,2
MINDY4,1
MINDY4B,1
MINK1,1
MINPP1,1
MIOS,1
MIPEP,1
MIPOL1,1
MIR1-1HG-AS1,1
MIR100HG,2
MIR101-2,1
MIR10527,1
MIR106A,1
MIR1180,1
MIR1181,2
MIR1184-1,1
MIR1200,1
MIR1202,1
MIR1204,1
MIR1205,1
MIR1207,1
MIR1208,2
MIR1225,1
MIR1233-1,1
MIR1244-1,1
MIR1245A,1
MIR1245B,1
MIR1246,1
MIR1252,1
MIR1260B,2
MIR1263,1
MIR1265,1
MIR1269A,1
MIR1273C,1
MIR1275,1
MIR1281,2
MIR1288,2
MIR1293,1
MIR1296,1
MIR1302-3,1
MIR1302-4,2
MIR1303,2
MIR130A,3
MIR132,1
MIR1322,1
MIR135A2,1
MIR137HG,1
MIR139,1
MIR145,2
MIR148A,2
MIR148B,1
MIR149,1
MIR153-1,1
MIR153-2,1
MIR1537,1
MIR1538,1
MIR1587,1
MIR17HG,2
MIR181A1,1
MIR181A2HG,1
MIR181B2,1
MIR1825,1
MIR184,1
MIR1915,1
MIR193A,1
MIR193BHG,3
MIR197,1
MIR1973,1
MIR1976,1
MIR199A1,2
MIR200B,1
MIR200CHG,1
MIR203B,1
MIR2052,1
MIR205HG,1
MIR21,3
MIR210HG,1
MIR2116,1
MIR216A,1
MIR217,1
MIR219A1,2
MIR222,1
MIR2277,1
MIR2278,1
MIR22HG,1
MIR2355,1
MIR2467,1
MIR2682,1
MIR26B,2
MIR28,1
MIR2861,2
MIR29B2,1
MIR29B2CHG,1
MIR29C,1
MIR302CHG,1
MIR302E,1
MIR30A,2
MIR30C2,1
MIR3116-1,1
MIR3124,1
MIR3125,1
MIR3126,2
MIR3129,1
MIR3137,1
MIR3139,1
MIR3143,1
MIR3145,1
MIR3148,1
MIR3150A,1
MIR3150BHG,2
MIR3152,1
MIR3154,1
MIR3157,1
MIR3159,2
MIR3161,1
MIR3162,1
MIR3170,1
MIR3175,1
MIR3177,1
MIR3178,1
MIR3180-1,3
MIR3180-2,1
MIR3181,3
MIR3182,2
MIR3188,2
MIR3190,2
MIR3191,1
MIR3197,2
MIR31HG,2
MIR3200,1
MIR3201,1
MIR3202-2,1
MIR320A,1
MIR326,1
MIR34A,2
MIR34AHG,1
MIR34B,2
MIR3591,1
MIR3610,1
MIR3615,2
MIR3616,1
MIR3622A,1
MIR3648-1,1
MIR3649,1
MIR3650,1
MIR3659,1
MIR365B,1
MIR3660,1
MIR3661,1
MIR3665,1
MIR3668,1
MIR3674,1
MIR3679,1
MIR3680-1,2
MIR3681,1
MIR3681HG,2
MIR3683,1
MIR3685,1
MIR3691,1
MIR378D2,2
MIR378G,1
MIR378J,1
MIR384,1
MIR3917,1
MIR3918,1
MIR3921,1
MIR3922,1
MIR3936HG,1
MIR3939,2
MIR3945,1
MIR3973,1
MIR3977,1
MIR3978,2
MIR4251,1
MIR4259,1
MIR4260,1
MIR4262,2
MIR4263,2
MIR4265,2
MIR4266,1
MIR4267,1
MIR4268,1
MIR4271,1
MIR4275,1
MIR4279,1
MIR4282,1
MIR4289,1
MIR4293,1
MIR4296,1
MIR4302,1
MIR4303,1
MIR4308,3
MIR4309,1
MIR4313,1
MIR4315-1,1
MIR4316,1
MIR4319,1
MIR4320,1
MIR4322,1
MIR4418,1
MIR4420,1
MIR4422,1
MIR4424,1
MIR4425,1
MIR4431,1
MIR4435-1,1
MIR4435-2,1
MIR4435-2HG,3
MIR4436A,2
MIR4436B1,1
MIR4436B2,1
MIR4438,1
MIR4439,1
MIR4442,3
MIR4444-1,2
MIR4445,2
MIR4451,1
MIR4452,1
MIR4454,1
MIR4455,1
MIR4457,1
MIR4458HG,1
MIR4460,1
MIR4465,1
MIR4466,3
MIR4469,2
MIR4470,2
MIR4472-2,2
MIR4474,1
MIR4477A,1
MIR4477B,2
MIR4480,1
MIR4482,2
MIR4486,1
MIR4487,1
MIR4493,1
MIR4494,1
MIR4497,1
MIR4503,1
MIR450B,1
MIR4510,1
MIR4516,1
MIR4522,5
MIR4529,3
MIR4530,1
MIR455,1
MIR4632,1
MIR4636,1
MIR4637,1
MIR4638,2
MIR4642,1
MIR4645,1
MIR4648,1
MIR4650-1,1
MIR4654,2
MIR466,1
MIR4661,1
MIR4662A,1
MIR4665,2
MIR4669,1
MIR4670,2
MIR4671,1
MIR4672,1
MIR4674,2
MIR4679-2,1
MIR4681,1
MIR4683,1
MIR4684,1
MIR4693,1
MIR4698,1
MIR4705,1
MIR4707,1
MIR4708,1
MIR4711,1
MIR4714,1
MIR4715,1
MIR4716,1
MIR4718,1
MIR4719,1
MIR4725,1
MIR4727,1
MIR4729,2
MIR4734,1
MIR4739,1
MIR4740,1
MIR4752,1
MIR4761,1
MIR4765,1
MIR4767,1
MIR4768,1
MIR4771-1,1
MIR4773-2,1
MIR4774,1
MIR4776-1,1
MIR4785,2
MIR4786,1
MIR4788,1
MIR4789,1
MIR4795,1
MIR4799,1
MIR4803,1
MIR490,1
MIR497HG,1
MIR5000,1
MIR5002,1
MIR5003,1
MIR5006,1
MIR5008,2
MIR5011,1
MIR505,2
MIR5087,1
MIR5090,1
MIR5091,2
MIR5093,1
MIR5189,1
MIR5191,1
MIR5197,1
MIR548A1HG,1
MIR548AB,1
MIR548AJ1,1
MIR548AL,2
MIR548AO,2
MIR548AP,1
MIR548AQ,1
MIR548AW,1
MIR548AX,1
MIR548AY,1
MIR548D2,1
MIR548F1,1
MIR548F2,1
MIR548G,2
MIR548H2,1
MIR548H3,1
MIR548I2,1
MIR548I3,1
MIR548K,1
MIR548O,1
MIR548P,2
MIR548Q,1
MIR548U,1
MIR548Z,2
MIR556,1
MIR5572,1
MIR5580,1
MIR5581,1
MIR5584,1
MIR563,2
MIR5680,1
MIR5690,1
MIR5692B,1
MIR5694,1
MIR5696,1
MIR5700,1
MIR5702,2
MIR5703,1
MIR5707,1
MIR5708,1
MIR574,2
MIR575,1
MIR5787,1
MIR579,1
MIR580,1
MIR581,1
MIR582,1
MIR583,1
MIR584,1
MIR588,1
MIR589,1
MIR599,1
MIR603,1
MIR607,1
MIR6070,2
MIR6071,1
MIR6073,1
MIR6074,2
MIR6076,1
MIR6077,1
MIR6078,2
MIR6080,2
MIR6084,3
MIR6085,3
MIR6088,3
MIR6089,1
MIR6090,1
MIR610,2
MIR6124,2
MIR6125,1
MIR6131,1
MIR616,2
MIR6165,1
MIR619,1
MIR620,1
MIR623,1
MIR628,1
MIR633,2
MIR645,1
MIR646,1
MIR647,1
MIR648,1
MIR6504,1
